0.49	0.04	0.00	0.01	0.01	0.00	0.00
0.49	0.00	0.00	0.04	0.00	0.00	0.00
0.19	0.00	0.00	0.00	0.00	0.00	0.31
-0.01	0.00	0.05	0.01	0.00	0.00	0.21
-0.18	0.00	0.00	0.00	0.00	0.00	0.00
0.28	0.00	0.03	0.00	0.00	0.00	0.00
0.22	0.00	0.00	0.00	0.00	0.00	0.00
-0.28	0.02	0.00	0.00	0.00	0.00	0.00
0.18	0.00	0.00	0.00	0.00	0.16	0.26
0.25	0.08	0.00	0.00	0.00	0.00	0.01	10	 40.223430	 28.874071	  22	34.19	18	8	3
0.25	0.08	0.00	0.00	0.00	0.00	0.01
0.24	0.01	0.00	0.00	0.02	0.23	0.53
0.22	0.00	0.01	0.02	0.00	0.26	0.19
0.13	0.00	0.00	0.07	0.00	0.00	0.00
0.14	0.09	0.02	0.05	0.02	0.00	0.00
-0.18	0.06	0.00	0.05	0.02	0.08	0.65
0.05	0.03	0.00	0.09	0.03	0.00	0.00
-0.02	0.07	0.00	0.05	0.02	0.00	0.00
-0.40	0.00	0.00	0.03	0.04	0.00	0.00
-0.20	0.00	0.17	0.00	0.00	0.08	0.00
0.00	0.06	0.00	0.00	0.00	0.08	0.00
0.08	0.07	0.00	0.03	0.00	0.00	0.00
-0.19	0.00	0.00	0.00	0.01	0.00	0.00
0.10	0.02	0.00	0.00	0.00	0.00	0.02
0.24	0.13	0.00	0.00	0.03	0.00	0.00
0.07	0.00	0.00	0.00	0.03	0.00	0.00
-0.07	0.00	0.00	0.00	0.00	0.02	0.00
0.14	0.05	0.09	0.98	0.00	0.00	0.00
0.11	0.01	0.00	0.39	0.02	0.00	0.00
0.19	0.01	0.00	0.00	0.00	0.01	0.02
-0.15	0.01	0.00	0.00	0.00	0.00	0.00
-0.23	0.06	1.44	1.18	0.07	0.01	0.00
-0.13	0.00	1.23	2.66	0.06	0.03	0.00
0.14	0.00	0.00	0.00	0.00	0.03	0.00
-0.00	0.00	0.33	0.00	0.00	0.00	0.01
-0.10	0.07	0.89	0.19	0.00	0.00	0.01
-0.35	0.03	0.56	0.26	0.02	0.00	0.01
0.29	0.04	0.36	0.23	0.05	0.00	0.00
0.25	0.04	0.16	0.21	0.00	0.00	0.00
0.09	0.00	0.02	0.13	0.00	0.00	0.00
-0.37	0.00	0.00	0.07	0.00	0.02	0.00
-0.25	0.00	0.00	0.03	0.00	0.04	0.00
0.03	0.05	0.01	0.00	0.00	0.00	0.00
-0.11	0.08	0.05	0.03	0.00	0.00	0.02
0.32	0.10	0.01	0.00	0.00	0.00	0.00
-0.29	0.16	0.04	0.00	0.00	0.00	0.00
-0.19	0.33	0.02	0.03	0.00	0.00	0.00
-0.39	0.37	0.02	0.00	0.00	0.01	0.00
-0.13	0.16	0.00	0.01	0.55	0.00	0.04
-0.11	0.00	0.02	0.00	0.30	0.04	0.00
0.04	1.24	0.00	0.02	0.00	0.03	0.00
0.16	2.28	0.07	0.01	0.00	0.00	0.01
0.12	0.00	0.00	0.02	1.18	0.00	0.00
-0.33	0.00	0.00	0.00	1.33	0.00	0.00
0.04	0.15	0.00	0.02	0.00	0.01	0.00
-0.04	0.00	0.00	0.01	0.14	0.02	0.00
-0.20	0.00	0.03	0.03	0.38	0.05	0.00
-0.23	0.00	0.00	0.03	0.27	0.02	0.00
-0.00	0.00	0.00	0.00	0.16	0.00	0.00
0.15	0.00	0.03	0.00	0.08	0.00	0.00
0.18	0.00	0.02	0.00	0.01	0.01	0.00
0.08	0.00	0.00	0.00	0.00	0.00	0.03
0.14	0.06	0.01	0.00	0.01	0.00	0.00
0.05	0.00	0.00	0.00	0.00	0.07	0.00
0.01	0.00	0.00	0.00	0.00	0.03	0.00
-0.40	0.00	0.00	0.04	0.00	0.00	0.06
-0.12	0.02	0.06	0.00	0.01	0.00	0.03
0.04	0.00	0.00	0.01	0.00	0.12	0.09
-0.18	0.02	0.00	0.01	0.00	0.31	0.29
-0.23	0.00	0.03	0.00	0.00	0.44	0.09
-0.27	0.00	0.00	0.00	0.00	0.00	0.00
0.22	0.00	0.05	0.01	0.02	1.20	1.70
0.33	0.06	0.00	0.00	0.00	1.11	1.46
0.44	0.00	0.01	0.00	0.00	0.27	0.00
0.36	0.00	0.03	0.03	0.00	0.00	0.00
0.27	0.08	0.07	0.03	0.01	0.00	0.11
0.32	0.00	0.00	0.02	0.00	0.00	0.46
0.30	0.00	0.00	0.03	0.00	0.00	0.00
0.04	0.00	0.00	0.00	0.02	0.00	0.00
0.05	0.00	0.00	0.00	0.00	0.00	0.00
0.12	0.00	0.05	0.00	0.00	0.00	0.00
-0.06	0.00	0.07	0.00	0.00	0.00	0.00
-0.43	0.00	0.04	0.00	0.00	0.00	0.01
-0.29	0.00	0.10	0.00	0.00	0.04	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.07	0.00	0.00	0.00	0.00	0.02
-0.13	0.04	0.00	0.00	0.03	0.00	0.03
-0.29	0.05	0.00	0.00	0.04	0.00	0.03
-0.04	0.03	0.00	0.00	0.04	0.00	0.01
0.04	0.01	0.00	0.00	0.01	0.00	0.01
-0.01	0.01	0.00	0.00	0.00	0.04	0.03
0.13	0.12	0.00	0.08	0.00	0.00	0.01
0.07	0.02	0.02	0.00	0.01	0.03	0.01
-0.04	0.00	0.00	0.00	0.02	0.00	0.00	10	 40.223381	 28.874111	  24	40.84	18	8	4
-0.04	0.00	0.00	0.00	0.02	0.00	0.00
-0.06	0.05	0.00	0.00	0.00	0.02	0.00
0.02	0.06	0.00	0.00	0.00	0.00	0.00
-0.09	0.02	0.00	0.00	0.00	0.00	0.00
-0.07	0.00	0.00	0.00	0.00	0.00	0.00
0.18	0.00	0.00	0.00	0.00	0.06	0.00
0.33	0.00	0.00	0.76	0.00	0.00	0.00
0.22	0.00	0.00	0.00	0.00	0.00	0.01
0.06	0.00	0.00	0.00	0.00	0.00	0.03
-0.11	0.06	0.12	0.00	0.01	0.00	0.00
-0.20	0.08	2.52	2.69	0.07	0.00	0.01
-0.28	0.06	0.74	0.15	0.00	0.00	0.00
-0.39	0.02	0.40	0.16	0.03	0.03	0.00
0.01	0.00	0.30	0.19	0.00	0.01	0.02
0.03	0.06	0.18	0.14	0.02	0.00	0.00
0.27	0.00	0.00	0.03	0.02	0.00	0.01
-0.14	0.11	0.00	0.02	0.01	0.02	0.00
0.11	0.10	0.05	0.00	0.03	0.00	0.00
-0.13	0.00	0.00	0.00	0.00	0.00	0.04
0.52	0.02	0.00	0.01	0.00	0.00	0.04
0.13	0.14	0.00	0.04	0.00	0.02	0.00
0.26	0.29	0.00	0.05	0.00	0.02	0.00
-0.32	0.62	0.00	0.07	0.00	0.05	0.00
-0.44	0.22	0.00	0.04	0.66	0.06	0.00
-0.15	0.00	0.00	0.00	0.10	0.00	0.00
-0.31	1.51	0.02	0.01	0.00	0.01	0.01
-0.10	2.18	0.08	0.00	0.00	0.00	0.00
-0.23	0.23	0.00	0.03	1.17	0.08	0.04
0.11	0.00	0.00	0.03	1.85	0.06	0.00
-0.34	0.08	0.00	0.03	0.00	0.02	0.00
0.24	0.00	0.00	0.02	0.22	0.08	0.00
-0.15	0.00	0.00	0.03	0.45	0.01	0.00
0.07	0.00	0.05	0.00	0.34	0.04	0.00
0.24	0.00	0.03	0.00	0.16	0.00	0.02
0.12	0.00	0.04	0.00	0.05	0.00	0.05
0.34	0.00	0.03	0.00	0.05	0.00	0.02
0.13	0.00	0.00	0.00	0.00	0.00	0.03
0.18	0.00	0.00	0.00	0.00	0.00	0.00
-0.03	0.03	0.00	0.02	0.01	0.05	0.01
-0.32	0.00	0.00	0.00	0.00	0.01	0.00
-0.16	0.00	0.02	0.00	0.01	0.06	0.05
-0.27	0.00	0.00	0.00	0.00	0.00	0.07
-0.09	0.00	0.02	0.04	0.00	0.17	0.12
-0.16	0.00	0.00	0.01	0.00	0.66	0.45
-0.15	0.05	0.01	0.00	0.00	0.32	0.00
0.32	0.00	0.00	0.00	0.00	0.00	0.27
0.42	0.00	0.00	0.00	0.00	0.99	1.27
0.34	0.00	0.00	0.00	0.00	0.71	0.84
0.11	0.00	0.00	0.03	0.00	0.25	0.00
0.50	0.00	0.04	0.04	0.00	0.00	0.00
0.17	0.00	0.00	0.02	0.00	0.00	0.26
0.12	0.00	0.00	0.02	0.00	0.00	0.26
0.27	0.00	0.05	0.00	0.00	0.00	0.00
-0.21	0.00	0.08	0.00	0.01	0.00	0.00
0.08	0.00	0.00	0.00	0.00	0.00	0.00
-0.26	0.11	0.00	0.00	0.04	0.00	0.00
-0.42	0.00	0.00	0.06	0.00	0.00	0.00
-0.15	0.08	0.04	0.00	0.03	0.02	0.00
-0.20	0.00	0.00	0.00	0.00	0.00	0.00
-0.20	0.00	0.03	0.00	0.00	0.03	0.01
0.05	0.00	0.04	0.00	0.02	0.06	0.00
-0.25	0.00	0.00	0.00	0.00	0.00	0.00
-0.32	0.01	0.00	0.00	0.00	0.03	0.00
-0.13	0.12	0.00	0.00	0.00	0.00	0.00
0.25	0.00	0.00	0.00	0.00	0.00	0.04
0.17	0.04	0.02	0.46	0.03	0.00	0.01
0.15	0.05	0.00	1.11	0.07	0.00	0.00
0.35	0.07	0.00	0.00	0.00	0.01	0.00
0.24	0.00	0.00	0.00	0.00	0.00	0.00
-0.02	0.00	0.50	0.35	0.00	0.01	0.01
0.02	0.00	1.93	3.26	0.08	0.00	0.01
0.26	0.00	0.00	0.00	0.00	0.00	0.00
-0.01	0.01	0.62	0.00	0.00	0.00	0.00
-0.03	0.00	0.71	0.24	0.00	0.00	0.00
-0.01	0.00	0.56	0.26	0.00	0.00	0.01
-0.03	0.08	0.32	0.21	0.01	0.06	0.00
0.14	0.00	0.04	0.15	0.00	0.00	0.00
0.14	0.00	0.00	0.18	0.00	0.00	0.01
-0.15	0.07	0.07	0.09	0.02	0.03	0.00
0.05	0.05	0.03	0.00	0.00	0.00	0.00
0.25	0.13	0.10	0.00	0.00	0.00	0.00
0.02	0.02	0.00	0.01	0.00	0.00	0.02
-0.00	0.00	0.00	0.00	1.17	0.07	0.00
-0.10	0.00	0.00	0.03	0.00	0.00	0.00
-0.12	0.00	0.00	0.00	0.00	0.03	0.00
0.02	0.00	0.00	0.00	0.22	0.00	0.00	10	 40.223331	 28.874156	  23	47.22	18	8	5
0.02	0.00	0.00	0.00	0.22	0.00	0.00
-0.10	0.03	0.00	0.05	0.00	0.00	0.01
-0.13	0.02	0.00	0.04	0.00	0.01	0.00
-0.07	0.18	0.00	0.05	0.00	0.00	0.00
0.05	0.27	0.00	0.02	0.00	0.00	0.00
-0.17	0.40	0.02	0.01	0.00	0.04	0.00
-0.29	0.40	0.05	0.00	0.15	0.00	0.00
-0.10	0.00	0.00	0.01	0.54	0.00	0.00
-0.02	0.62	0.03	0.00	0.00	0.00	0.01
-0.07	2.47	0.08	0.00	0.00	0.00	0.03
-0.02	0.69	0.00	0.03	0.43	0.00	0.00
0.11	0.00	0.00	0.01	0.04	0.03	0.00
0.07	0.00	0.00	0.01	0.28	0.00	0.00
-0.15	0.00	0.03	0.00	0.16	0.00	0.01
-0.17	0.00	0.00	0.01	0.13	0.04	0.00
-0.09	0.00	0.00	0.05	0.06	0.00	0.02
0.02	0.02	0.00	0.00	0.02	0.01	0.00
-0.04	0.01	0.00	0.01	0.00	0.07	0.00
-0.15	0.00	0.00	0.02	0.04	0.00	0.00
0.02	0.00	0.00	0.00	0.01	0.00	0.01
-0.14	0.00	0.00	0.00	0.00	0.03	0.02
-0.28	0.02	0.00	0.00	0.01	0.09	0.10
0.17	0.00	0.03	0.01	0.00	0.19	0.20
0.15	0.00	0.01	0.00	0.00	0.32	0.21
0.12	0.00	0.00	0.02	0.00	0.61	0.32
0.28	0.03	0.04	0.00	0.00	0.32	0.00
0.03	0.02	0.00	0.03	0.01	2.02	1.97
-0.15	0.08	0.00	0.04	0.01	0.68	0.68
0.14	0.00	0.00	0.00	0.00	0.00	0.00
0.24	0.00	0.00	0.10	0.00	0.00	0.00
0.03	0.07	0.00	0.00	0.00	0.00	0.26
0.15	0.04	0.04	0.02	0.00	0.00	0.18
0.23	0.00	0.04	0.01	0.02	0.00	0.00
0.06	0.00	0.01	0.00	0.01	0.00	0.00
-0.20	0.00	0.00	0.03	0.00	0.00	0.00
0.08	0.00	0.12	0.00	0.00	0.00	0.00
-0.13	0.00	0.12	0.00	0.00	0.02	0.00
-0.18	0.00	0.03	0.00	0.00	0.04	0.00
-0.40	0.06	0.00	0.00	0.04	0.01	0.00
-0.17	0.00	0.00	0.07	0.00	0.00	0.01
0.21	0.02	0.00	0.00	0.00	0.00	0.03
-0.07	0.00	0.00	0.00	0.00	0.01	0.00
-0.22	0.00	0.00	0.00	0.00	0.01	0.00
0.23	0.00	0.00	0.00	0.00	0.01	0.00
-0.09	0.00	0.00	0.00	0.00	0.03	0.00
0.23	0.02	0.00	1.01	0.06	0.05	0.00
0.00	0.00	0.00	0.00	0.01	0.00	0.01
-0.06	0.10	0.00	0.00	0.04	0.02	0.00
-0.29	0.01	0.32	0.00	0.02	0.00	0.03
0.21	0.04	2.46	3.57	0.10	0.00	0.00
0.11	0.00	0.79	1.09	0.04	0.00	0.01
-0.06	0.10	0.09	0.00	0.00	0.00	0.00
-0.04	0.07	0.82	0.10	0.00	0.00	0.06
-0.52	0.02	0.77	0.29	0.02	0.00	0.03
-0.32	0.00	0.15	0.30	0.00	0.00	0.00
0.12	0.00	0.10	0.18	0.00	0.00	0.00
-0.06	0.00	0.01	0.13	0.00	0.07	0.00
0.32	0.00	0.00	0.11	0.00	0.00	0.00
0.15	0.00	0.00	0.11	0.00	0.00	0.02
0.19	0.00	0.00	0.06	0.00	0.06	0.00
0.22	0.10	0.03	0.00	0.00	0.02	0.00
0.17	0.23	0.08	0.03	0.00	0.00	0.00
0.08	0.31	0.11	0.00	0.00	0.00	0.00
-0.22	0.35	0.00	0.02	0.00	0.00	0.00
-0.08	0.42	0.00	0.01	0.11	0.01	0.00
0.00	0.22	0.06	0.00	0.66	0.04	0.00
-0.23	0.45	0.00	0.01	0.00	0.00	0.00
-0.31	2.17	0.09	0.03	0.00	0.00	0.03
-0.22	0.00	0.01	0.00	1.79	0.03	0.00
0.03	0.00	0.00	0.00	0.88	0.02	0.00
0.02	0.11	0.03	0.03	0.00	0.02	0.00
0.06	0.06	0.01	0.04	0.00	0.00	0.01
-0.01	0.00	0.05	0.00	0.28	0.04	0.00
0.36	0.00	0.00	0.01	0.34	0.00	0.00
-0.13	0.00	0.00	0.01	0.24	0.06	0.00
0.04	0.00	0.00	0.00	0.11	0.06	0.00
0.07	0.00	0.00	0.02	0.05	0.07	0.00
0.13	0.00	0.00	0.03	0.04	0.04	0.00
-0.04	0.00	0.00	0.00	0.04	0.00	0.00
-0.21	0.00	0.00	0.05	0.00	0.00	0.00
-0.07	0.00	0.03	0.00	0.00	0.00	0.00
-0.08	0.04	0.03	0.00	0.00	1.47	0.85
0.22	0.01	0.93	0.00	0.00	0.04	0.00
0.18	0.00	0.02	0.00	0.13	0.01	0.00	10	 40.223281	 28.874200	  24	53.88	18	8	6
0.18	0.00	0.02	0.00	0.13	0.01	0.00
-0.23	0.01	0.00	0.06	0.00	0.09	0.00
-0.15	0.00	0.00	0.02	0.00	0.00	0.05
0.01	0.00	0.00	0.01	0.00	0.02	0.15
-0.14	0.04	0.00	0.00	0.03	0.10	0.04
-0.10	0.12	0.00	0.01	0.05	0.20	0.24
-0.31	0.03	0.00	0.03	0.03	0.34	0.31
-0.26	0.00	0.00	0.02	0.02	0.54	0.25
-0.01	0.00	0.00	0.00	0.00	0.00	0.00
0.21	0.10	0.00	0.00	0.01	0.81	1.15
0.32	0.00	0.00	0.05	0.00	1.64	1.40
0.08	0.00	0.00	0.00	0.00	0.00	0.00
-0.22	0.00	0.00	0.00	0.00	0.00	0.00
-0.17	0.00	0.01	0.00	0.05	0.00	0.00
-0.18	0.00	0.07	0.00	0.00	0.00	0.00
-0.05	0.00	0.04	0.00	0.00	0.01	0.00
-0.09	0.03	0.12	0.02	0.00	0.00	0.00
-0.01	0.00	0.00	0.00	0.00	0.00	0.00
-0.09	0.02	0.00	0.00	0.03	0.05	0.00
0.09	0.00	0.00	0.00	0.03	0.00	0.00
-0.13	0.00	0.00	0.00	0.00	0.00	0.02
-0.21	0.08	0.00	0.00	0.01	0.00	0.00
-0.06	0.03	0.00	0.00	0.00	0.00	0.00
-0.02	0.01	0.00	0.00	0.02	0.00	0.00
0.11	0.00	0.00	0.00	0.00	0.00	0.01
0.34	0.00	0.00	0.87	0.00	0.00	0.00
0.16	0.01	0.00	0.00	0.00	0.00	0.00
0.02	0.00	0.00	0.00	0.00	0.00	0.00
0.06	0.03	0.00	0.00	0.00	0.00	0.03
0.31	0.06	2.08	2.55	0.06	0.01	0.03
-0.15	0.02	1.17	2.14	0.05	0.04	0.00
0.11	0.05	0.00	0.00	0.00	0.07	0.00
-0.13	0.00	0.30	0.00	0.01	0.03	0.00
-0.16	0.00	0.73	0.22	0.00	0.00	0.00
-0.22	0.02	0.52	0.19	0.00	0.01	0.01
-0.02	0.02	0.32	0.17	0.06	0.01	0.03
0.13	0.10	0.18	0.18	0.05	0.00	0.00
0.08	0.06	0.00	0.10	0.01	0.00	0.00
0.10	0.00	0.00	0.03	0.00	0.00	0.00
0.12	0.00	0.00	0.00	0.00	0.00	0.01
0.04	0.00	0.00	0.00	0.00	0.04	0.00
0.04	0.03	0.00	0.04	0.00	0.00	0.04
0.16	0.06	0.00	0.03	0.00	0.00	0.00
0.03	0.27	0.00	0.00	0.00	0.03	0.00
-0.33	0.63	0.00	0.03	0.00	0.00	0.00
-0.29	0.36	0.08	0.00	0.39	0.03	0.00
-0.12	0.01	0.00	0.00	0.48	0.00	0.02
-0.06	1.36	0.06	0.00	0.00	0.00	0.02
0.01	2.36	0.04	0.00	0.00	0.00	0.00
0.01	0.81	0.07	0.01	0.49	0.07	0.00
-0.42	0.00	0.01	0.04	1.79	0.00	0.00
-0.02	0.00	0.02	0.00	0.00	0.03	0.01
0.24	0.17	0.03	0.00	0.00	0.00	0.00
0.15	0.00	0.00	0.04	0.51	0.09	0.00
0.34	0.00	0.00	0.00	0.36	0.07	0.00
-0.02	0.00	0.00	0.00	0.18	0.04	0.00
0.20	0.00	0.06	0.03	0.11	0.00	0.00
-0.10	0.00	0.05	0.00	0.00	0.00	0.02
0.45	0.00	0.00	0.00	0.00	0.00	0.07
-0.02	0.00	0.00	0.00	0.00	0.00	0.14
-0.35	0.00	0.01	0.00	0.00	0.00	0.06
-0.14	0.14	0.00	0.00	0.03	0.00	0.00
-0.14	0.06	0.00	0.04	0.02	0.03	0.03
-0.31	0.05	0.00	0.03	0.04	0.11	0.05
-0.13	0.01	0.00	0.03	0.02	0.29	0.20
-0.34	0.00	0.00	0.00	0.00	0.43	0.38
0.37	0.00	0.06	0.00	0.00	0.79	0.37
0.08	0.05	0.00	0.00	0.00	0.90	1.32
0.26	0.00	0.08	0.00	0.00	1.48	1.51
0.16	0.00	0.02	0.01	0.00	0.28	0.26
0.34	0.00	0.00	0.00	0.00	0.00	0.00
0.40	0.00	0.00	0.03	0.00	0.00	0.00
0.22	0.00	0.06	0.02	0.00	0.00	0.46
0.38	0.00	0.01	0.00	0.00	0.00	0.00
0.13	0.00	0.00	0.00	0.00	0.00	0.00
0.12	0.13	0.00	0.00	0.05	0.00	0.00
-0.10	0.00	0.06	0.00	0.00	0.00	0.00
-0.36	0.00	0.00	0.01	0.00	0.00	0.00
-0.19	0.04	0.02	0.00	0.01	0.05	0.00
-0.31	0.00	0.01	0.00	0.00	0.00	0.00
-0.28	0.05	0.00	0.00	0.00	0.00	0.00
-0.03	0.00	0.03	0.00	0.02	0.00	0.01
0.24	0.00	1.21	1.81	0.00	0.00	0.00
-0.13	0.00	0.05	0.00	0.59	0.04	0.01
-0.30	0.00	0.11	0.04	0.01	0.00	0.00
-0.07	0.00	0.80	0.85	0.00	0.00	0.00	10	 40.223228	 28.874244	  24	60.57	18	8	7
-0.07	0.00	0.80	0.85	0.00	0.00	0.00
0.01	0.00	0.00	0.00	0.00	0.02	0.02
0.09	0.00	0.00	0.00	0.00	0.00	0.02
0.22	0.04	0.00	0.00	0.00	0.00	0.00
0.09	0.04	0.00	0.58	0.02	0.00	0.00
0.17	0.00	0.00	0.29	0.00	0.00	0.02
0.10	0.00	0.00	0.00	0.00	0.00	0.00
0.45	0.00	0.00	0.00	0.00	0.02	0.00
-0.13	0.09	2.49	3.45	0.09	0.03	0.00
-0.03	0.03	0.81	0.30	0.00	0.00	0.01
-0.12	0.02	0.45	0.29	0.02	0.03	0.00
0.05	0.00	0.19	0.30	0.00	0.00	0.03
0.07	0.00	0.03	0.14	0.00	0.03	0.00
-0.03	0.00	0.00	0.11	0.00	0.01	0.00
-0.06	0.00	0.00	0.07	0.00	0.00	0.00
-0.00	0.00	0.02	0.01	0.00	0.03	0.00
0.06	0.00	0.00	0.06	0.00	0.05	0.00
0.01	0.12	0.00	0.01	0.00	0.00	0.00
-0.03	0.11	0.01	0.01	0.00	0.00	0.00
0.13	0.23	0.03	0.00	0.00	0.03	0.01
0.08	0.48	0.05	0.03	0.00	0.00	0.00
-0.16	0.54	0.02	0.06	0.16	0.00	0.00
-0.06	0.30	0.08	0.00	0.00	0.02	0.00
-0.13	2.50	0.04	0.03	0.00	0.00	0.03
0.23	0.82	0.04	0.00	0.00	0.01	0.00
0.10	0.00	0.00	0.00	2.24	0.00	0.02
0.08	0.00	0.00	0.00	0.67	0.06	0.00
0.17	0.17	0.01	0.03	0.00	0.00	0.02
0.23	0.00	0.00	0.04	0.05	0.01	0.01
-0.04	0.00	0.00	0.01	0.33	0.00	0.00
0.07	0.00	0.01	0.00	0.23	0.00	0.00
0.18	0.00	0.00	0.01	0.15	0.02	0.03
-0.43	0.00	0.00	0.03	0.10	0.01	0.01
-0.40	0.00	0.00	0.02	0.04	0.00	0.00
-0.05	0.04	0.00	0.00	0.00	0.00	0.00
-0.30	0.02	0.00	0.00	0.01	0.01	0.04
0.10	0.00	0.02	0.00	0.00	0.00	0.00
0.09	0.00	0.00	0.01	0.02	0.04	0.00
0.02	0.00	0.00	0.03	0.00	0.01	0.01
