0.20	0.00	0.08	0.01	0.00	0.00	0.00	9	 40.219478	 28.878740	  23	73.92	16	6	29
0.20	0.00	0.08	0.01	0.00	0.00	0.00
0.07	1.67	0.06	0.02	0.00	0.05	0.00
-0.02	0.82	0.02	0.00	0.21	0.00	0.00
0.06	0.00	0.00	0.02	2.34	0.03	0.00
-0.03	0.00	0.00	0.01	0.35	0.02	0.00
0.18	0.00	0.00	0.01	0.00	0.00	0.00
0.17	0.00	0.01	0.00	0.10	0.03	0.00
0.02	0.00	0.00	0.00	0.44	0.00	0.01
-0.02	0.00	0.03	0.00	0.33	0.00	0.00
0.02	0.00	0.00	0.00	0.19	0.00	0.00
0.09	0.00	0.00	0.00	0.08	0.07	0.00
0.03	0.00	0.00	0.01	0.04	0.00	0.00
-0.05	0.00	0.01	0.00	0.04	0.00	0.00
0.05	0.02	0.00	0.00	0.03	0.04	0.00
0.11	0.00	0.00	0.03	0.00	0.20	0.16
0.05	0.00	0.05	0.00	0.00	0.20	0.37
0.34	0.00	0.00	0.02	0.00	0.77	0.37
-0.11	0.00	0.00	0.00	0.00	0.51	0.00
0.18	0.08	0.05	0.00	0.00	0.31	0.33
0.05	0.07	0.00	0.01	0.01	2.06	1.87
0.19	0.03	0.00	0.00	0.00	0.67	1.30
-0.13	0.03	0.01	0.00	0.00	0.00	0.00
0.19	0.00	0.00	0.05	0.00	0.00	0.00
0.09	0.04	0.00	0.00	0.03	0.00	0.55
0.05	0.00	0.05	0.00	0.00	0.00	0.00
-0.23	0.00	0.02	0.00	0.00	0.00	0.00
-0.20	0.04	0.00	0.00	0.00	0.00	0.00
0.07	0.02	0.00	0.00	0.01	0.00	0.00
-0.15	0.05	0.00	0.00	0.00	0.00	0.00
-0.13	0.00	0.00	0.05	0.00	0.00	0.00
-0.11	0.00	0.03	0.03	0.02	0.00	0.00
-0.07	0.00	0.02	0.03	0.00	0.03	0.00
-0.23	0.04	0.03	0.00	0.00	0.02	0.00
0.02	0.03	0.00	0.00	0.00	0.00	0.00
-0.13	0.00	0.00	0.00	0.00	0.00	0.00
-0.04	0.00	0.00	0.00	0.00	0.00	0.00
-0.23	0.00	0.00	0.00	0.00	0.01	0.00
0.04	0.06	0.00	0.00	0.00	0.00	0.00
0.14	0.00	0.00	1.31	0.00	0.00	0.00
0.12	0.01	0.00	0.00	0.00	0.00	0.03
0.07	0.04	0.00	0.00	0.00	0.03	0.00
0.23	0.05	1.53	0.86	0.03	0.00	0.00
-0.16	0.00	2.24	2.93	0.06	0.01	0.00
-0.01	0.00	0.38	0.10	0.00	0.00	0.00
0.01	0.00	0.00	0.00	0.00	0.00	0.00
0.17	0.00	0.52	0.00	0.00	0.00	0.00
0.26	0.01	0.55	0.17	0.00	0.04	0.00
-0.17	0.00	0.31	0.21	0.00	0.00	0.01
-0.32	0.00	0.08	0.19	0.00	0.00	0.00
-0.42	0.02	0.09	0.17	0.00	0.03	0.00
-0.11	0.00	0.00	0.08	0.00	0.00	0.00
-0.05	0.00	0.01	0.03	0.00	0.00	0.00
0.02	0.00	0.00	0.01	0.00	0.00	0.00
-0.10	0.01	0.01	0.00	0.00	0.00	0.01
-0.08	0.02	0.00	0.01	0.00	0.00	0.00
0.01	0.30	0.06	0.02	0.00	0.01	0.00
0.08	0.40	0.02	0.00	0.00	0.00	0.00
0.19	0.61	0.00	0.00	0.00	0.00	0.04
0.05	0.50	0.00	0.04	0.71	0.00	0.00
-0.09	0.43	0.01	0.00	0.00	0.00	0.00
0.16	2.58	0.11	0.00	0.00	0.00	0.00
-0.08	1.33	0.00	0.00	0.00	0.00	0.00
0.06	0.00	0.04	0.00	1.97	0.04	0.00
-0.05	0.00	0.00	0.00	1.09	0.00	0.00
0.08	0.00	0.00	0.00	0.00	0.00	0.00
-0.12	0.00	0.00	0.00	0.00	0.00	0.02
-0.24	0.00	0.00	0.01	0.37	0.00	0.00
-0.01	0.00	0.00	0.00	0.26	0.03	0.00
-0.01	0.00	0.01	0.02	0.15	0.04	0.00
-0.06	0.00	0.01	0.00	0.08	0.00	0.00
0.25	0.00	0.02	0.00	0.04	0.00	0.00
0.41	0.00	0.00	0.00	0.02	0.00	0.00
0.31	0.00	0.00	0.03	0.00	0.05	0.00
0.43	0.05	0.02	0.00	0.00	0.00	0.00
-0.06	0.00	0.00	0.00	0.00	0.00	0.00
-0.04	0.03	0.06	0.00	0.01	0.04	0.03
-0.05	0.01	0.02	0.00	0.01	0.18	0.16
-0.13	0.00	0.00	0.00	0.00	0.14	0.12
0.17	0.05	0.04	0.00	0.03	0.80	0.40
0.22	0.03	0.00	0.00	0.00	0.43	0.00
0.30	0.00	0.00	0.01	0.03	1.40	1.26
0.32	0.07	0.08	0.01	0.02	1.04	1.52
0.20	0.00	0.01	0.06	0.00	0.34	0.00
0.36	0.00	0.00	0.05	0.00	0.00	0.00
-0.00	0.00	0.01	0.04	0.00	0.00	0.00
0.23	0.00	0.05	0.03	0.00	0.00	0.56
0.19	0.00	0.00	0.02	0.00	0.00	0.00
0.01	0.01	0.00	0.00	0.02	0.00	0.00
0.27	0.39	0.00	0.01	0.01	0.00	0.00	9	 40.219478	 28.878660	  24	80.61	16	6	30
0.27	0.39	0.00	0.01	0.01	0.00	0.00
0.16	0.02	0.04	0.00	0.00	0.75	0.01
0.25	0.03	0.02	0.03	0.00	0.00	0.00
0.14	0.02	0.00	0.03	0.01	0.00	0.52
-0.08	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.03	0.00	0.03	0.02	0.00	0.00
0.22	0.00	0.00	0.00	0.00	0.00	0.00
-0.10	0.00	0.05	0.00	0.00	0.00	0.00
0.02	0.02	0.09	0.07	0.00	0.00	0.00
-0.33	0.00	0.00	0.02	0.00	0.05	0.00
-0.14	0.00	0.04	0.01	0.00	0.01	0.00
0.73	0.03	0.00	0.00	0.02	0.00	0.02
-0.12	0.06	0.00	0.00	0.02	0.00	0.02
-0.11	0.00	0.00	0.00	0.01	0.02	0.00
0.06	0.00	0.34	0.65	0.03	0.01	0.00
0.13	0.00	0.00	1.47	0.00	0.04	0.00
0.07	0.00	0.00	0.00	0.00	0.00	0.00
0.20	0.00	0.00	0.00	0.00	0.01	0.00
0.01	0.09	2.17	3.10	0.12	0.01	0.00
0.06	0.00	0.90	0.73	0.00	0.00	0.00
-0.02	0.00	0.00	0.00	0.00	0.00	0.00
-0.27	0.07	0.60	0.00	0.02	0.00	0.03
-0.31	0.00	0.70	0.42	0.00	0.00	0.00
-0.31	0.08	0.46	0.39	0.04	0.01	0.06
-0.20	0.00	0.17	0.27	0.00	0.00	0.01
-0.11	0.00	0.12	0.19	0.02	0.00	0.02
-0.11	0.00	0.10	0.05	0.03	0.00	0.00
-0.16	0.00	0.00	0.07	0.03	0.00	0.00
-0.06	0.00	0.00	0.01	0.00	0.00	0.00
0.12	0.00	0.00	0.07	0.00	0.00	0.00
-0.16	0.05	0.00	0.07	0.00	0.01	0.00
0.15	0.22	0.00	0.06	0.00	0.03	0.00
0.19	0.53	0.04	0.02	0.00	0.01	0.00
0.10	0.66	0.03	0.00	0.29	0.00	0.02
0.00	0.02	0.00	0.00	0.68	0.00	0.00
0.00	0.50	0.00	0.00	0.00	0.00	0.01
-0.14	2.29	0.08	0.00	0.00	0.00	0.03
-0.11	0.29	0.00	0.00	0.32	0.00	0.00
-0.05	0.00	0.00	0.01	1.85	0.05	0.00
-0.23	0.00	0.00	0.02	0.06	0.01	0.00
-0.01	0.00	0.03	0.00	0.00	0.00	0.00
0.18	0.00	0.00	0.00	0.04	0.00	0.02
-0.07	0.00	0.00	0.00	0.22	0.00	0.00
-0.14	0.00	0.00	0.00	0.17	0.00	0.03
-0.12	0.00	0.03	0.00	0.14	0.02	0.00
-0.24	0.00	0.00	0.00	0.10	0.00	0.00
-0.04	0.04	0.00	0.00	0.04	0.05	0.00
-0.14	0.00	0.00	0.02	0.03	0.00	0.00
0.04	0.02	0.02	0.00	0.00	0.06	0.00
-0.28	0.00	0.00	0.03	0.00	0.00	0.03
-0.14	0.00	0.00	0.00	0.00	0.00	0.00
0.01	0.00	0.00	0.01	0.00	0.06	0.05
-0.08	0.04	0.03	0.00	0.00	0.34	0.22
0.06	0.00	0.02	0.00	0.00	0.47	0.29
0.08	0.00	0.05	0.00	0.01	0.77	0.19
0.08	0.00	0.00	0.00	0.00	0.01	0.00
0.33	0.04	0.04	0.02	0.02	0.98	0.98
0.16	0.00	0.00	0.00	0.00	1.24	1.30
0.06	0.00	0.01	0.00	0.00	0.13	0.00
0.28	0.00	0.02	0.01	0.00	0.00	0.00
0.07	0.03	0.01	0.00	0.00	0.00	0.55
0.03	0.05	0.00	0.00	0.00	0.00	0.00
0.05	0.00	0.00	0.00	0.00	0.00	0.00
0.22	0.06	0.00	0.01	0.03	0.00	0.00
-0.06	0.05	0.00	0.00	0.00	0.00	0.00
0.11	0.00	0.00	0.00	0.02	0.00	0.00
-0.27	0.00	0.06	0.00	0.03	0.02	0.00
-0.16	0.00	0.00	0.02	0.00	0.00	0.00
-0.01	0.00	0.00	0.00	0.02	0.00	0.00
-0.32	0.00	0.02	0.00	0.00	0.02	0.00
-0.02	0.00	0.00	0.00	0.00	0.01	0.00
0.15	0.03	0.00	0.00	0.03	0.00	0.00
0.15	0.00	0.00	0.00	0.00	0.01	0.00
-0.02	0.00	0.00	0.00	0.00	0.00	0.00
0.02	0.01	0.22	1.64	0.05	0.00	0.00
0.02	0.14	0.00	0.00	0.00	0.00	0.00
-0.28	0.02	0.00	0.00	0.00	0.00	0.04
-0.11	0.02	0.00	0.00	0.00	0.00	0.00
-0.04	0.03	2.88	2.36	0.08	0.01	0.03
-0.18	0.04	1.20	1.78	0.05	0.00	0.00
-0.05	0.06	0.03	0.00	0.00	0.00	0.00
0.18	0.00	0.65	0.00	0.01	0.00	0.06
-0.06	0.00	0.85	0.31	0.04	0.00	0.00
0.04	0.08	0.53	0.31	0.05	0.00	0.00
-0.01	0.30	0.00	0.00	0.00	0.00	0.00
-0.23	0.07	0.00	0.00	0.00	1.57	1.91	9	 40.219482	 28.878578	  25	87.55	16	6	31
-0.23	0.07	0.00	0.00	0.00	1.57	1.91
0.01	0.00	0.38	0.24	0.00	0.00	0.00
-0.10	0.06	0.20	0.19	0.02	0.00	0.00
0.12	0.00	0.11	0.16	0.02	0.01	0.00
-0.35	0.00	0.09	0.06	0.00	0.00	0.03
-0.24	0.06	0.00	0.01	0.00	0.00	0.00
-0.15	0.00	0.00	0.03	0.00	0.00	0.00
0.12	0.00	0.00	0.00	0.00	0.00	0.02
0.02	0.00	0.00	0.03	0.00	0.00	0.03
0.18	0.16	0.00	0.05	0.00	0.03	0.00
